snapped_at,price
2021-03-27,28.15734922216305
2021-03-28,27.67157136533701
2021-03-29,28.624516804103145
2021-03-30,29.600558910849777
2021-03-31,29.62185815751755
2021-04-01,28.649511340932087
2021-04-02,28.352805253336
2021-04-03,28.920741371353532
2021-04-04,28.203242721417254
2021-04-05,29.258499534139006
2021-04-06,31.15764993777871
2021-04-07,31.6387730003081
2021-04-08,29.581033707640348
2021-04-09,30.762516784121452
2021-04-10,31.471558327453188
2021-04-11,32.07559498535796
2021-04-12,31.480290902554973
2021-04-13,33.88869894296564
2021-04-14,33.88377657532517
2021-04-15,38.516381594175485
2021-04-16,37.130825856708775
2021-04-17,35.2626492641124
2021-04-18,34.25197323608631
2021-04-19,29.2792826582362
2021-04-20,26.51633343371477
2021-04-21,27.221395301681955
2021-04-22,26.108340905203118
2021-04-23,24.193198137772097
2021-04-24,23.536121345140074
2021-04-25,21.777279381506073
2021-04-26,21.50514444673564
2021-04-27,26.22744871707413
2021-04-28,27.590045746375115
2021-04-29,28.38057879190039
2021-04-30,28.011404559210863
2021-05-01,32.87361571668135
2021-05-02,31.83887538844901
2021-05-03,31.30077874087277
2021-05-04,36.02053644107485
2021-05-05,30.477425533830655
2021-05-06,35.35734224274425
2021-05-07,37.99576748246954
2021-05-08,38.24824301705053
2021-05-09,38.39548288254306
2021-05-10,39.06701826894676
2021-05-11,34.924303068576165
2021-05-12,37.17524430469056
2021-05-13,33.4787959998622
2021-05-14,35.04553260694779
2021-05-15,37.16658831410479
2021-05-16,34.47587959792063
2021-05-17,36.180002165317056
2021-05-18,33.567339487428264
2021-05-19,36.831548268760855
2021-05-20,23.938405754256916
2021-05-21,24.951411424044355
2021-05-22,21.7594847330305
2021-05-23,18.869815321404793
2021-05-24,15.88098195110946
2021-05-25,19.351895194004324
2021-05-26,19.497741248016307
2021-05-27,20.835907241473308
2021-05-28,19.083272550301103
2021-05-29,16.83857943912863
2021-05-30,16.18824483090784
2021-05-31,16.50800967730034
2021-06-01,18.07312492336038
2021-06-02,17.819336612889675
2021-06-03,18.740486656539
2021-06-04,20.26487940080013
2021-06-05,18.26917419828292
2021-06-06,17.145530478676655
2021-06-07,17.40685571336171
2021-06-08,15.370267178714089
2021-06-09,14.862452395149687
2021-06-10,15.360058958912425
2021-06-11,14.197480798043506
2021-06-12,13.4428618589502
2021-06-13,13.62576969363913
2021-06-14,14.806039901754346
2021-06-15,15.127537288450215
2021-06-16,14.821299355540615
2021-06-17,14.015935398998028
2021-06-18,14.864389472484927
2021-06-19,13.635180104142895
2021-06-20,13.449009507887489
2021-06-21,13.97338101662488
2021-06-22,11.271998612206469
2021-06-23,10.560092708972908
2021-06-24,11.443675613313424
2021-06-25,11.494056109855673
2021-06-26,10.494226866109017
2021-06-27,10.238252905314312
2021-06-28,10.971621681945305
2021-06-29,11.358903273797395
2021-06-30,11.877253393885963
2021-07-01,11.979536647973951
2021-07-02,11.28479352868169
2021-07-03,11.125866494234922
2021-07-04,11.47507214930529
2021-07-05,12.427187394505642
2021-07-06,12.141184862538331
2021-07-07,13.361750302641697
2021-07-08,13.105310477177095
2021-07-09,12.177571712542244
2021-07-10,12.650873054443366
2021-07-11,12.11144473908618
2021-07-12,12.392155658142572
2021-07-13,12.228259786308781
2021-07-14,11.889011832634148
2021-07-15,11.801704411936457
2021-07-16,11.350857497731887
2021-07-17,10.880822972388039
2021-07-18,10.945625793244448
2021-07-19,10.832545124275466
2021-07-20,10.302068681997675
2021-07-21,9.66826820995774
2021-07-22,10.48464238349115
2021-07-23,10.895471024943186
2021-07-24,11.054283139350204
2021-07-25,11.1591715535976
2021-07-26,11.301627796348354
2021-07-27,11.418540260062013
2021-07-28,11.829816784330943
2021-07-29,12.248191676181552
2021-07-30,12.39078059940034
2021-07-31,12.944043583453478
2021-08-01,13.510960123171188
2021-08-02,12.824684539797591
2021-08-03,13.064815097409758
2021-08-04,12.63341853141812
2021-08-05,13.654777952388084
2021-08-06,13.84156554955157
2021-08-07,14.79514260184161
2021-08-08,15.67798441730363
2021-08-09,14.757106583994927
2021-08-10,16.085947593991744
2021-08-11,16.46539117633326
2021-08-12,16.702186810307328
2021-08-13,16.520832012919215
2021-08-14,18.10472307424931
2021-08-15,18.021964902404473
2021-08-16,18.707650616323345
2021-08-17,19.27465551669512
2021-08-18,23.6248264345286
2021-08-19,29.812285526286896
2021-08-20,30.9742326817734
2021-08-21,38.499451282193846
2021-08-22,43.95694333470537
2021-08-23,43.57301860185422
2021-08-24,46.36552119163621
2021-08-25,55.71923237070009
2021-08-26,47.18493391644771
2021-08-27,42.329112993839544
2021-08-28,49.984485216908205
